Objeto,Confianza,X1,Y1,X2,Y2,Tiempo
Celular pedorro,0.2819979190826416,129,131,297,468,1743650517.6251729
Celular pedorro,0.5647907257080078,48,134,297,467,1743650517.720022
Humano,0.36890730261802673,214,248,254,312,1743650517.7202227
Celular pedorro,0.32681748270988464,30,127,300,455,1743650517.7666917
Pantalla,0.3189012408256531,136,336,223,404,1743650517.7668705
Celular pedorro,0.3152913749217987,118,135,297,464,1743650517.766984
Celular pedorro,0.32681748270988464,30,127,300,455,1743650517.8148963
Pantalla,0.3189012408256531,136,336,223,404,1743650517.8150806
Celular pedorro,0.3152913749217987,118,135,297,464,1743650517.8152103
Pantalla,0.4217728078365326,132,338,223,407,1743650517.8641822
Celular pedorro,0.38296937942504883,25,127,303,466,1743650517.9103546
Pantalla,0.34855154156684875,150,339,224,407,1743650517.9105957
Celular pedorro,0.27038896083831787,123,132,301,472,1743650517.9107037
Pantalla,0.35706523060798645,137,339,224,409,1743650517.9601047
Celular pedorro,0.2955074608325958,49,129,300,467,1743650517.9602427
Pantalla,0.46925485134124756,139,339,223,408,1743650518.0077267
Pantalla,0.46925485134124756,139,339,223,408,1743650518.0553489
Pantalla,0.3662601709365845,138,339,223,408,1743650518.1011066
Celular pedorro,0.45074108242988586,4,130,302,474,1743650518.149237
Celular pedorro,0.3024027347564697,25,127,305,470,1743650518.1961627
Pantalla,0.2834579348564148,138,337,224,405,1743650518.1963055
Celular pedorro,0.3159273862838745,24,128,307,474,1743650518.2443368
Celular pedorro,0.27373719215393066,105,135,304,476,1743650518.244482
Pantalla,0.25827929377555847,139,337,225,408,1743650518.2445943
Celular pedorro,0.5573343634605408,5,129,304,474,1743650518.2920902
Celular pedorro,0.2616076171398163,111,109,305,462,1743650518.2922342
Celular pedorro,0.6404855847358704,2,130,310,478,1743650518.3399377
Pantalla,0.2568662166595459,157,341,228,407,1743650518.3400788
Celular pedorro,0.6404855847358704,2,130,310,478,1743650518.3883555
Pantalla,0.2568662166595459,157,341,228,407,1743650518.3885374
Celular pedorro,0.6546236276626587,19,132,319,479,1743650518.436822
Celular pedorro,0.3656700849533081,112,135,317,478,1743650518.4370043
Celular pedorro,0.5981082320213318,143,134,318,467,1743650518.5069249
Celular pedorro,0.5780789852142334,15,130,321,473,1743650518.507106
Humano,0.27271100878715515,165,272,229,325,1743650518.507265
Celular pedorro,0.30583906173706055,10,125,337,473,1743650518.5637531
Pantalla,0.2676098942756653,169,339,253,408,1743650518.5639317
Celular pedorro,0.25282296538352966,159,138,328,473,1743650518.5640385
Pantalla,0.43003225326538086,180,340,256,408,1743650518.6110456
Pantalla,0.43003225326538086,180,340,256,408,1743650518.6590614
Celular pedorro,0.45232561230659485,165,131,345,465,1743650518.7079797
Celular pedorro,0.5674057006835938,173,133,351,469,1743650518.7566907
Celular pedorro,0.365033894777298,52,124,354,471,1743650518.7568681
Pantalla,0.40329694747924805,184,343,274,414,1743650518.8058562
Pantalla,0.40321603417396545,184,342,272,414,1743650518.8525994
Pantalla,0.4758211076259613,183,343,271,413,1743650518.9458294
Pantalla,0.4758211076259613,183,343,271,413,1743650518.9926972
Pantalla,0.3402365744113922,184,343,271,414,1743650519.0414445
Pantalla,0.41443783044815063,197,343,271,412,1743650519.0911057
Pantalla,0.41443783044815063,197,343,271,412,1743650519.1401048
Pantalla,0.3185024857521057,191,344,271,413,1743650519.1846387
Pantalla,0.3596159815788269,184,343,271,412,1743650519.2305024
reloj,0.30616483092308044,525,0,628,20,1743650519.23064
Pantalla,0.30550310015678406,184,343,272,410,1743650519.279585
Pantalla,0.4050450921058655,190,342,272,411,1743650519.327683
Pantalla,0.4050450921058655,190,342,272,411,1743650519.3756306
Celular pedorro,0.35401782393455505,171,133,352,464,1743650519.4234595
Pantalla,0.2943915128707886,186,341,271,411,1743650519.4236374
Pantalla,0.40544259548187256,184,341,272,411,1743650519.4733758
Celular pedorro,0.34967756271362305,51,101,367,472,1743650519.5201187
Pantalla,0.27099427580833435,189,338,273,410,1743650519.6137183
Pantalla,0.5214994549751282,201,327,271,402,1743650519.6626828
Pantalla,0.5214994549751282,201,327,271,402,1743650519.7095184
Gato,0.3646922707557678,0,1,344,474,1743650519.7579384
Pantalla,0.39897632598876953,215,248,287,310,1743650519.8557906
Humano,0.32279688119888306,275,166,323,229,1743650519.855926
Humano,0.39266708493232727,275,166,322,227,1743650519.9019117
laptop,0.282949835062027,200,245,309,345,1743650519.9020512
Humano,0.39266708493232727,275,166,322,227,1743650519.9486554
laptop,0.282949835062027,200,245,309,345,1743650519.9487987
Pantalla,0.6696386933326721,178,256,256,332,1743650520.046414
Humano,0.3583813011646271,249,174,293,248,1743650520.0465257
Gato,0.3111591637134552,0,1,309,478,1743650520.0925558
Pantalla,0.4551863968372345,270,225,346,295,1743650520.3500063
Humano,0.3024144768714905,340,138,386,205,1743650520.350118
Pantalla,0.4551863968372345,270,225,346,295,1743650520.396279
Humano,0.3024144768714905,340,138,386,205,1743650520.3964133
Gato,0.28036484122276306,1,0,609,477,1743650520.4465356
Pantalla,0.35115835070610046,277,219,356,298,1743650520.4920852
Gato,0.4743026793003082,0,1,278,477,1743650520.541041
Gato,0.43820902705192566,0,1,322,477,1743650520.5921113
Gato,0.435405433177948,1,0,588,478,1743650520.5922108
Gato,0.5168737173080444,1,0,342,476,1743650520.6675625
Gato,0.4008614122867584,0,1,571,478,1743650520.6676922
Pantalla,0.5070511698722839,380,194,455,266,1743650520.7178884
Humano,0.47994014620780945,440,113,489,181,1743650520.7180333
Gato,0.4355030655860901,0,0,621,478,1743650520.7181458
laptop,0.405757337808609,354,193,548,310,1743650520.718254
Gato,0.297148197889328,1,0,624,478,1743650520.7624202
Gato,0.393522173166275,1,0,627,479,1743650520.8090963
Gato,0.393522173166275,1,0,627,479,1743650520.8583064
Gato,0.4717923700809479,0,0,606,478,1743650520.9060628
Pantalla,0.4671674370765686,381,0,619,332,1743650520.9061909
Gato,0.5096597671508789,10,1,628,478,1743650520.9532504
Gato,0.37587931752204895,1,0,428,474,1743650520.953388
Celular pedorro,0.2521734833717346,409,1,630,329,1743650520.9534998
Gato,0.5096597671508789,10,1,628,478,1743650521.0010915
Gato,0.37587931752204895,1,0,428,474,1743650521.0012333
Celular pedorro,0.2521734833717346,409,1,630,329,1743650521.0013485
Gato,0.4861429035663605,1,0,622,478,1743650521.0491955
Pantalla,0.4595535695552826,361,2,603,345,1743650521.0492988
Pantalla,0.2869409918785095,242,1,607,363,1743650521.0493786
Gato,0.45272305607795715,0,0,620,480,1743650521.106774
Gato,0.45272305607795715,0,0,620,480,1743650521.1609251
Humano,0.3655565679073334,296,4,509,363,1743650521.2089574
Gato,0.34088799357414246,296,7,509,362,1743650521.209083
Gato,0.4173385202884674,2,1,521,472,1743650521.3533301
Gato,0.2848113477230072,2,0,635,474,1743650521.400309
Gato,0.2848113477230072,2,0,635,474,1743650521.4486308
Gato,0.3009033501148224,0,0,335,401,1743650521.495489
Celular pedorro,0.3677385747432709,26,128,357,471,1743650521.7143896
Celular pedorro,0.3677385747432709,26,128,357,471,1743650521.7668393
Celular pedorro,0.535237729549408,142,138,340,444,1743650521.8160427
Celular pedorro,0.46508345007896423,15,132,342,467,1743650521.8162162
Celular pedorro,0.2800115644931793,19,142,325,456,1743650521.8630419
Celular pedorro,0.2800115644931793,19,142,325,456,1743650521.9115713
Pantalla,0.282160222530365,120,104,313,416,1743650521.9585145
Celular pedorro,0.4364836513996124,126,117,316,417,1743650522.0063434
Celular pedorro,0.4364836513996124,126,117,316,417,1743650522.054433
Celular pedorro,0.35032856464385986,128,71,297,352,1743650522.4377275
Celular pedorro,0.35032856464385986,128,71,297,352,1743650522.4864914
Celular pedorro,0.27505871653556824,14,89,298,401,1743650522.8695166
Celular pedorro,0.2561996877193451,180,109,367,405,1743650523.505272
Celular pedorro,0.5434743762016296,183,115,367,405,1743650523.5546803
Celular pedorro,0.4710880219936371,65,109,369,409,1743650523.5548165
Pantalla,0.29993778467178345,176,105,364,401,1743650523.6010427
Pantalla,0.2664245367050171,11,103,362,421,1743650523.6011987
Pantalla,0.29993778467178345,176,105,364,401,1743650523.6508312
Pantalla,0.2664245367050171,11,103,362,421,1743650523.6510203
Celular pedorro,0.341487854719162,186,100,367,386,1743650523.8400393
Celular pedorro,0.29239964485168457,198,109,372,384,1743650523.888848
Celular pedorro,0.2577202320098877,202,119,374,388,1743650523.9542475
Celular pedorro,0.2577202320098877,202,119,374,388,1743650524.0009022
Celular pedorro,0.52614825963974,210,122,376,383,1743650524.0484247
Celular pedorro,0.43860870599746704,97,121,377,383,1743650524.0486069
Celular pedorro,0.52614825963974,210,122,376,383,1743650524.096996
Celular pedorro,0.43860870599746704,97,121,377,383,1743650524.0971746
Celular pedorro,0.4072336256504059,212,112,374,373,1743650524.14478
Celular pedorro,0.5047895908355713,205,89,369,349,1743650524.2403584
Celular pedorro,0.3149368166923523,202,90,365,348,1743650524.2901897
Celular pedorro,0.27558964490890503,201,93,362,349,1743650524.336372
Celular pedorro,0.34251564741134644,194,106,353,363,1743650524.87901
Celular pedorro,0.26880016922950745,196,109,355,368,1743650524.975563
Celular pedorro,0.26880016922950745,196,109,355,368,1743650525.0229397
Pantalla,0.3117707371711731,198,110,355,368,1743650525.0729616
Pantalla,0.27798542380332947,195,111,355,367,1743650525.120505
Celular pedorro,0.33829423785209656,231,58,398,325,1743650525.5055442
Celular pedorro,0.33829423785209656,231,58,398,325,1743650525.552292
Pantalla,0.43524277210235596,229,54,399,322,1743650525.6006327
Celular pedorro,0.27719244360923767,230,54,397,321,1743650525.6007833
Pantalla,0.30458158254623413,228,43,397,317,1743650525.6482182
Pantalla,0.39651185274124146,225,39,394,317,1743650525.6958396
Pantalla,0.39651185274124146,225,39,394,317,1743650525.7439034
Pantalla,0.3964180648326874,224,42,394,320,1743650525.7912357
Celular pedorro,0.2734776735305786,210,55,390,337,1743650526.0323656
Celular pedorro,0.29760026931762695,210,71,377,342,1743650526.462262
Celular pedorro,0.3084849715232849,209,73,379,350,1743650526.7512004
Celular pedorro,0.3363266885280609,208,73,378,349,1743650526.847887
Celular pedorro,0.3363266885280609,208,73,378,349,1743650526.9079266
Celular pedorro,0.5964546799659729,206,79,375,360,1743650527.0985923
Celular pedorro,0.5964546799659729,206,79,375,360,1743650527.1468017
Celular pedorro,0.32990914583206177,206,80,378,365,1743650527.2421658
Pantalla,0.2954407334327698,204,88,377,375,1743650527.3394256
Celular pedorro,0.2834509611129761,200,85,376,369,1743650528.4100106
Celular pedorro,0.2834509611129761,200,85,376,369,1743650528.4574964
Celular pedorro,0.5259328484535217,199,85,376,370,1743650528.505595
Celular pedorro,0.413992315530777,199,86,371,364,1743650528.6956153
Celular pedorro,0.3990528881549835,202,86,372,367,1743650528.981501
Celular pedorro,0.26401686668395996,200,85,370,363,1743650529.030493
Celular pedorro,0.28939056396484375,199,85,368,367,1743650529.1758096
Celular pedorro,0.28939056396484375,199,85,368,367,1743650529.2231724
Celular pedorro,0.32026591897010803,190,84,370,371,1743650529.2711515
Celular pedorro,0.2653621733188629,202,86,368,353,1743650529.367502
Celular pedorro,0.4899781346321106,201,82,367,354,1743650529.4149463
Celular pedorro,0.4899781346321106,201,82,367,354,1743650529.4626663
Celular pedorro,0.2953896224498749,200,80,365,354,1743650529.5105221
Celular pedorro,0.3270752429962158,188,89,351,351,1743650530.5321934
Celular pedorro,0.5237520933151245,185,86,351,350,1743650530.7092655
Celular pedorro,0.317064493894577,188,85,351,349,1743650530.756442
Celular pedorro,0.37291187047958374,188,84,352,346,1743650530.806067
Celular pedorro,0.42305898666381836,190,84,353,346,1743650530.8523903
Celular pedorro,0.5863046646118164,189,86,353,347,1743650530.9023814
Celular pedorro,0.29971179366111755,188,87,351,348,1743650530.961766
Celular pedorro,0.29971179366111755,188,87,351,348,1743650531.0111544
Celular pedorro,0.3328089416027069,186,88,352,349,1743650531.0596514
Celular pedorro,0.41065362095832825,185,85,350,349,1743650531.106084
Celular pedorro,0.4295852482318878,186,86,350,348,1743650531.3932915
Celular pedorro,0.2560327351093292,187,89,350,347,1743650531.4410884
Celular pedorro,0.462790846824646,186,86,350,348,1743650531.4901474
Celular pedorro,0.308361291885376,186,88,350,348,1743650531.6794982
Celular pedorro,0.3229871988296509,185,89,348,348,1743650531.7306545
Celular pedorro,0.3043796122074127,187,86,347,348,1743650531.777115
Celular pedorro,0.34700655937194824,184,84,348,346,1743650531.8550441
Celular pedorro,0.34700655937194824,184,84,348,346,1743650531.9061115
Celular pedorro,0.34700655937194824,184,84,348,346,1743650531.9537303
Pantalla,0.2757206857204437,186,82,346,347,1743650532.0491874
Celular pedorro,0.2544965147972107,184,82,346,348,1743650532.0493271
Celular pedorro,0.43644604086875916,183,85,347,348,1743650532.0965445
Celular pedorro,0.43644604086875916,183,85,347,348,1743650532.144864
Celular pedorro,0.34498992562294006,183,86,348,349,1743650532.1926622
Celular pedorro,0.3057313859462738,197,92,352,361,1743650532.9769268
Celular pedorro,0.4741227924823761,208,89,367,367,1743650533.0729163
Pantalla,0.2542961537837982,214,87,375,368,1743650533.1216843
Pantalla,0.2542961537837982,214,87,375,368,1743650533.1685073
Pantalla,0.5466355681419373,217,87,381,370,1743650533.2180028
Celular pedorro,0.4941047430038452,215,88,382,372,1743650533.2181547
Pantalla,0.33478450775146484,241,94,401,380,1743650533.5048933
Celular pedorro,0.3131316304206848,244,104,406,393,1743650533.8392482
Pantalla,0.2610693871974945,244,106,408,397,1743650533.8394234
Celular pedorro,0.3131316304206848,244,104,406,393,1743650533.8888228
Pantalla,0.2610693871974945,244,106,408,397,1743650533.8889992
Pantalla,0.3477563261985779,239,85,400,380,1743650534.3367984
Pantalla,0.3033754825592041,238,82,398,376,1743650534.3844483
Pantalla,0.3168819546699524,239,81,398,378,1743650534.4314952
Pantalla,0.3168819546699524,239,81,398,378,1743650534.4796402
Pantalla,0.3684687316417694,238,80,398,369,1743650534.5272374
Pantalla,0.2844240665435791,240,82,400,381,1743650534.6238966
Celular pedorro,0.2566315233707428,187,111,373,429,1743650536.0101197
Celular pedorro,0.29594048857688904,222,72,403,347,1743650536.5040638
Celular pedorro,0.3117004334926605,216,79,401,352,1743650536.5524251
Pantalla,0.3342341482639313,193,115,367,369,1743650537.090449
Celular pedorro,0.5163155198097229,195,112,368,369,1743650537.1394572
Celular pedorro,0.3518526554107666,196,108,370,370,1743650537.1885524
Celular pedorro,0.48027196526527405,195,107,369,368,1743650537.234104
Celular pedorro,0.48027196526527405,195,107,369,368,1743650537.2839925
Celular pedorro,0.4821207523345947,197,107,369,368,1743650537.3289874
Celular pedorro,0.4821207523345947,197,107,369,368,1743650537.3787818
Celular pedorro,0.4825262427330017,190,80,367,342,1743650537.4705727
Celular pedorro,0.2644871473312378,183,75,354,329,1743650537.5684175
Celular pedorro,0.29959672689437866,192,93,356,343,1743650537.8067808
Celular pedorro,0.4213549792766571,193,97,356,342,1743650537.8530126
Celular pedorro,0.3022288382053375,193,93,361,344,1743650537.9046476
Celular pedorro,0.3022288382053375,193,93,361,344,1743650537.950674
Celular pedorro,0.34292498230934143,195,96,359,342,1743650538.045888
Celular pedorro,0.34292498230934143,195,96,359,342,1743650538.0952315
Celular pedorro,0.30249103903770447,188,88,354,332,1743650538.2361186
Celular pedorro,0.30249103903770447,188,88,354,332,1743650538.2844653
Celular pedorro,0.3370453715324402,185,86,353,330,1743650538.330801
Celular pedorro,0.2667299211025238,182,85,352,330,1743650538.4248266
Celular pedorro,0.41853249073028564,180,85,351,332,1743650538.4996195
Celular pedorro,0.41853249073028564,180,85,351,332,1743650538.5529482
Celular pedorro,0.4164411127567291,181,89,349,333,1743650538.6004148
Celular pedorro,0.44081634283065796,180,85,350,335,1743650538.6465154
Celular pedorro,0.33926907181739807,182,90,351,332,1743650538.6967473
Celular pedorro,0.383750855922699,183,84,354,331,1743650538.7431085
Pantalla,0.2621464133262634,190,86,357,333,1743650538.8367403
Pantalla,0.2621464133262634,190,86,357,333,1743650538.886187
Celular pedorro,0.27492576837539673,192,91,360,340,1743650539.3496056
Celular pedorro,0.3471308648586273,188,92,357,342,1743650539.4439228
Celular pedorro,0.3471308648586273,188,92,357,342,1743650539.490826
Celular pedorro,0.43595200777053833,187,89,357,341,1743650539.5388553
Celular pedorro,0.3998109698295593,188,93,356,341,1743650539.6372144
Celular pedorro,0.26267507672309875,189,95,358,343,1743650539.68243
Celular pedorro,0.48729562759399414,188,92,358,343,1743650539.7444267
Celular pedorro,0.48729562759399414,188,92,358,343,1743650539.7949512
Celular pedorro,0.316837340593338,191,92,358,344,1743650539.842018
Celular pedorro,0.4399157762527466,191,91,359,343,1743650539.8911517
Celular pedorro,0.2508305609226227,188,92,356,341,1743650540.1949897
Celular pedorro,0.515161395072937,190,93,358,344,1743650540.344947
Celular pedorro,0.515161395072937,190,93,358,344,1743650540.403758
Celular pedorro,0.47402504086494446,190,92,357,343,1743650540.453443
Celular pedorro,0.3695090413093567,186,92,355,342,1743650540.499528
Celular pedorro,0.26290959119796753,184,95,352,341,1743650540.6430125
Celular pedorro,0.26290959119796753,184,95,352,341,1743650540.6916597
Celular pedorro,0.2673664093017578,183,94,352,342,1743650540.737856
Celular pedorro,0.31260159611701965,183,93,353,343,1743650540.8335721
Celular pedorro,0.38859567046165466,190,91,358,339,1743650541.2337155
Celular pedorro,0.38859567046165466,190,91,358,339,1743650541.2825139
Celular pedorro,0.5597368478775024,198,90,365,340,1743650541.5674725
Celular pedorro,0.4979185461997986,198,90,366,341,1743650541.615391
Celular pedorro,0.4979185461997986,198,90,366,341,1743650541.6631773
Celular pedorro,0.325388640165329,199,94,366,343,1743650541.7107074
Pantalla,0.3078933656215668,198,93,366,342,1743650541.7585561
Pantalla,0.3078933656215668,198,93,366,342,1743650541.8070889
Celular pedorro,0.4454052746295929,197,91,366,342,1743650541.9046354
Celular pedorro,0.29397958517074585,199,93,367,342,1743650541.9514527
Celular pedorro,0.29397958517074585,199,93,367,342,1743650542.0007877
Celular pedorro,0.4077499508857727,200,92,368,343,1743650542.0484135
Celular pedorro,0.5813878178596497,202,93,368,344,1743650542.0951993
Celular pedorro,0.5813878178596497,202,93,368,344,1743650542.1426568
Celular pedorro,0.49532830715179443,203,94,372,346,1743650542.1897006
Celular pedorro,0.7817912101745605,206,94,375,345,1743650542.237168
Celular pedorro,0.30352139472961426,207,93,375,345,1743650542.2869885
Celular pedorro,0.3048103153705597,210,96,380,346,1743650542.4809628
Celular pedorro,0.3003791272640228,212,95,381,347,1743650542.6222098
Celular pedorro,0.4013892412185669,213,98,378,349,1743650542.670432
Celular pedorro,0.4013892412185669,213,98,378,349,1743650542.7185686
Celular pedorro,0.3495921492576599,211,96,380,348,1743650542.767338
Celular pedorro,0.3130236268043518,212,97,380,348,1743650542.8163218
Celular pedorro,0.3332553803920746,211,95,378,347,1743650543.0202608
Celular pedorro,0.4811520576477051,210,95,378,348,1743650543.0697365
Celular pedorro,0.40454524755477905,210,95,377,348,1743650543.1171432
Celular pedorro,0.27216431498527527,211,99,378,348,1743650543.3582187
Celular pedorro,0.31250491738319397,212,96,378,348,1743650543.453981
Celular pedorro,0.2507789433002472,211,97,379,348,1743650543.4996712
Celular pedorro,0.2507789433002472,211,97,379,348,1743650543.5487032
Celular pedorro,0.40395310521125793,212,95,378,348,1743650543.5947983
Celular pedorro,0.29393455386161804,212,91,381,348,1743650543.6894538
Celular pedorro,0.3290911614894867,214,96,382,349,1743650543.73626
Celular pedorro,0.3974677622318268,214,97,384,349,1743650543.7858696
Celular pedorro,0.33203011751174927,215,95,384,349,1743650543.9300435
Celular pedorro,0.3012571930885315,214,95,383,348,1743650544.122049
Celular pedorro,0.3420911133289337,213,94,383,348,1743650544.2383103
Celular pedorro,0.5987980365753174,213,96,382,349,1743650544.3695197
Celular pedorro,0.257779598236084,213,96,382,349,1743650544.438001
Celular pedorro,0.3695700764656067,213,95,382,349,1743650544.5383677
Celular pedorro,0.2734927833080292,214,96,383,348,1743650544.5987535
Celular pedorro,0.2734927833080292,214,96,383,348,1743650544.6451504
Celular pedorro,0.5389742255210876,213,94,381,349,1743650544.6958575
Celular pedorro,0.3838452100753784,212,95,382,348,1743650544.7416964
Celular pedorro,0.3838452100753784,212,95,382,348,1743650544.7889218
Celular pedorro,0.7152292132377625,213,96,381,349,1743650544.8358228
Celular pedorro,0.39608344435691833,214,96,380,350,1743650544.9322631
Celular pedorro,0.39608344435691833,214,96,380,350,1743650544.9819796
Celular pedorro,0.40015843510627747,210,97,378,348,1743650545.3182445
Celular pedorro,0.40015843510627747,210,97,378,348,1743650545.3794284
Celular pedorro,0.39759355783462524,205,93,372,344,1743650545.5203378
Celular pedorro,0.2776029706001282,211,87,381,339,1743650545.568313
Gato,0.27025413513183594,21,0,496,426,1743650545.8212554
Gato,0.5122424960136414,3,0,473,427,1743650545.8700638
Gato,0.25238192081451416,1,5,630,478,1743650546.5102303
Gato,0.34625837206840515,3,0,605,475,1743650548.4385703
Gato,0.2666919231414795,2,1,629,474,1743650548.682101
Gato,0.35478121042251587,3,2,628,475,1743650548.7410324
Gato,0.30133605003356934,3,0,616,476,1743650548.8836212
Gato,0.30133605003356934,3,0,616,476,1743650548.9322004
Gato,0.32387492060661316,3,1,624,476,1743650548.9801743
Gato,0.3760358989238739,0,0,629,470,1743650549.5709972
Gato,0.3310391306877136,0,1,634,474,1743650549.618664
Gato,0.2726512551307678,2,4,635,474,1743650549.6653466
Gato,0.2819811999797821,1,1,635,468,1743650549.782037
Gato,0.2507769465446472,2,1,635,472,1743650550.020423
Gato,0.2507769465446472,2,1,635,472,1743650550.0685973
Gato,0.29510897397994995,2,1,636,469,1743650550.1161537
Gato,0.3302980363368988,3,1,636,471,1743650550.2586493
Gato,0.3302980363368988,3,1,636,471,1743650550.3070123
Gato,0.2792677879333496,3,0,635,471,1743650550.5011826
Gato,0.2792677879333496,3,0,635,471,1743650550.548933
Gato,0.25464242696762085,2,1,635,466,1743650551.1206462
Gato,0.33009856939315796,4,2,629,472,1743650551.8410378
Gato,0.33009856939315796,4,2,629,472,1743650551.9026642
Gato,0.2725928723812103,3,2,637,464,1743650551.9999082
Gato,0.2763276696205139,5,6,620,477,1743650552.0597732
Platillo volador no identificado,0.6738469004631042,23,410,99,428,1743650552.6793666
kite,0.5372589826583862,291,0,338,38,1743650552.6795695
Platillo volador no identificado,0.504181444644928,22,417,99,428,1743650552.6796505
Gato,0.43077367544174194,74,0,632,479,1743650552.9542496
Gato,0.5438567399978638,138,40,638,479,1743650553.0205717
Gato,0.306496798992157,4,1,618,479,1743650553.0207326
Gato,0.5551261305809021,95,3,640,478,1743650553.0849724
Gato,0.6733205914497375,0,0,636,477,1743650553.1431143
Gato,0.3301125764846802,3,0,634,477,1743650553.191869
Gato,0.44759342074394226,1,0,631,479,1743650553.239813
Gato,0.44759342074394226,1,0,631,479,1743650553.28518
Gato,0.4767199754714966,0,0,637,479,1743650553.3347645
Gato,0.6354043483734131,0,0,638,480,1743650553.3843455
Gato,0.6542671918869019,1,6,638,478,1743650553.5264137
Gato,0.3934907913208008,2,0,634,467,1743650553.5728085
Gato,0.5197875499725342,1,0,637,475,1743650553.6207218
Gato,0.5197875499725342,1,0,637,475,1743650553.6691833
tie,0.27743998169898987,179,50,409,287,1743650553.7644043
tie,0.27013882994651794,189,47,412,289,1743650553.8141346
tie,0.27013882994651794,189,47,412,289,1743650553.8620448
tie,0.3667772114276886,175,43,412,289,1743650553.9103675
tie,0.258571058511734,177,46,416,289,1743650553.9578629
tie,0.2830452024936676,261,47,425,292,1743650554.0543883
tie,0.36352214217185974,179,43,417,288,1743650554.1012678
tie,0.36352214217185974,179,43,417,288,1743650554.1508584
Gato,0.43229249119758606,0,2,629,478,1743650554.2945518
Gato,0.5099854469299316,1,9,631,476,1743650554.349333
laptop,0.31738826632499695,4,0,638,471,1743650554.7884235
laptop,0.3967360556125641,0,2,631,458,1743650554.8538496
Sombrilla,0.47786280512809753,479,18,613,121,1743650554.9143972
Sombrilla,0.47786280512809753,479,18,613,121,1743650554.96209
Sombrilla,0.47786280512809753,479,18,613,121,1743650555.010048
bench,0.2635088562965393,0,1,627,447,1743650556.2352757
Sombrilla,0.26004788279533386,0,0,627,473,1743650556.2354126
Sombrilla,0.25990960001945496,0,0,618,474,1743650556.3334835
Sombrilla,0.25990960001945496,0,0,618,474,1743650556.385529
bench,0.3724867105484009,0,1,628,458,1743650556.4535434
bench,0.3342132866382599,0,0,628,452,1743650556.5787005
Sombrilla,0.2585408687591553,0,0,615,471,1743650556.578834
bench,0.3342132866382599,0,0,628,452,1743650556.6278224
Sombrilla,0.2585408687591553,0,0,615,471,1743650556.6279554
Sombrilla,0.2656590938568115,0,0,629,473,1743650556.6914237
bench,0.2828374207019806,0,0,633,450,1743650556.9413261
bench,0.371092826128006,0,0,631,449,1743650556.9881084
bench,0.31762754917144775,0,0,635,459,1743650557.0361416
bench,0.31762754917144775,0,0,635,459,1743650557.085638
bench,0.4311275780200958,0,0,635,456,1743650557.1335092
Oso de peluche,0.3409992754459381,104,0,191,31,1743650557.1336403
bench,0.41363221406936646,0,1,633,459,1743650557.2304246
Oso de peluche,0.30699867010116577,103,0,189,31,1743650557.2305322
Oso de peluche,0.29946592450141907,105,0,184,32,1743650557.3356156
Oso de peluche,0.29946592450141907,105,0,184,32,1743650557.388579
bench,0.4023355543613434,0,1,636,466,1743650557.4345424
bench,0.4902461767196655,0,0,635,461,1743650557.4826548
bench,0.41183754801750183,0,0,636,454,1743650557.5301824
bench,0.30981042981147766,0,2,634,467,1743650557.7679746
bench,0.37573888897895813,0,2,633,466,1743650558.0421438
bench,0.5122054815292358,0,2,636,468,1743650558.0894732
bench,0.46998530626296997,0,2,636,467,1743650558.23171
bench,0.46998530626296997,0,2,636,467,1743650558.2795696
bench,0.2873278558254242,0,3,637,464,1743650558.6295626
bench,0.36962777376174927,0,2,637,467,1743650558.7722704
bench,0.3543362617492676,0,3,637,465,1743650559.1553745
Gato,0.6011984348297119,0,0,639,473,1743650559.6140065
Gato,0.6011984348297119,0,0,639,473,1743650559.6646883
Gato,0.4783421456813812,5,0,640,477,1743650559.7140634
Gato,0.5853853225708008,0,0,638,474,1743650559.7606041
bench,0.34347647428512573,0,6,640,473,1743650559.8085022
laptop,0.3369898796081543,11,0,638,480,1743650560.065394
Gato,0.46109431982040405,515,0,639,201,1743650560.1123416
laptop,0.5056046843528748,9,0,638,478,1743650560.1600192
laptop,0.5056046843528748,9,0,638,478,1743650560.2079604
laptop,0.6602205634117126,2,0,638,477,1743650560.2540457
laptop,0.25607410073280334,5,0,639,478,1743650560.3020997
laptop,0.3244549334049225,4,0,638,480,1743650560.350634
laptop,0.42775842547416687,12,0,639,480,1743650560.3989656
laptop,0.5333699584007263,5,0,638,480,1743650560.4473538
laptop,0.34884074330329895,10,0,639,311,1743650560.447488
laptop,0.5333699584007263,5,0,638,480,1743650560.495871
laptop,0.34884074330329895,10,0,639,311,1743650560.496004
laptop,0.5696535110473633,4,0,639,478,1743650560.5427163
laptop,0.5651196837425232,2,2,639,479,1743650560.591165
Gato,0.3852633833885193,477,0,639,226,1743650560.591319
laptop,0.735855221748352,1,5,639,479,1743650560.637392
laptop,0.8009929656982422,3,2,639,478,1743650560.6846342
Gato,0.2587984800338745,465,0,639,212,1743650560.6847708
laptop,0.3460635542869568,2,0,639,477,1743650560.733578
laptop,0.7738109827041626,3,1,639,477,1743650560.8773253
Gato,0.5981131792068481,447,0,639,230,1743650560.924305
laptop,0.29093363881111145,0,0,639,480,1743650560.9244413
Gato,0.5981131792068481,447,0,639,230,1743650560.9729762
laptop,0.29093363881111145,0,0,639,480,1743650560.9730947
Gato,0.685019314289093,2,0,634,478,1743650561.1151402
